store,sku,date,stock
63,100630105000002,2021-09-24,4
64,100630105000002,2021-09-24,3
67,100630105000002,2021-09-24,5
68,100630105000002,2021-09-24,3
69,100630105000002,2021-09-24,0
7,100630105000002,2021-09-24,2
73,100630105000002,2021-09-24,3
74,100630105000002,2021-09-24,1
76,100630105000002,2021-09-24,3
79,100630105000002,2021-09-24,5
8,100630105000002,2021-09-24,2
81,100630105000002,2021-09-24,1
82,100630105000002,2021-09-24,1
84,100630105000002,2021-09-24,2
85,100630105000002,2021-09-24,3
88,100630105000002,2021-09-24,3
89,100630105000002,2021-09-24,3
90,100630105000002,2021-09-24,2
91,100630105000002,2021-09-24,1
95,100630105000002,2021-09-24,2
96,100630105000002,2021-09-24,3
99,100630105000002,2021-09-24,2
220,100630105000002,2021-09-24,1
225,100630105000002,2021-09-24,3
VZ01,100630105000002,2021-09-24,1020
10,100630105000002,2021-09-25,2
100,100630105000002,2021-09-25,3
104,100630105000002,2021-09-25,4
105,100630105000002,2021-09-25,3
106,100630105000002,2021-09-25,2
109,100630105000002,2021-09-25,2
11,100630105000002,2021-09-25,3
114,100630105000002,2021-09-25,1
117,100630105000002,2021-09-25,4
119,100630105000002,2021-09-25,2
121,100630105000002,2021-09-25,5
122,100630105000002,2021-09-25,1
123,100630105000002,2021-09-25,2
130,100630105000002,2021-09-25,2
133,100630105000002,2021-09-25,3
135,100630105000002,2021-09-25,5
136,100630105000002,2021-09-25,1
141,100630105000002,2021-09-25,2
143,100630105000002,2021-09-25,3
144,100630105000002,2021-09-25,2
147,100630105000002,2021-09-25,2
149,100630105000002,2021-09-25,2
15,100630105000002,2021-09-25,1
150,100630105000002,2021-09-25,1
152,100630105000002,2021-09-25,1
156,100630105000002,2021-09-25,1
159,100630105000002,2021-09-25,6
160,100630105000002,2021-09-25,2
162,100630105000002,2021-09-25,7
163,100630105000002,2021-09-25,2
164,100630105000002,2021-09-25,1
166,100630105000002,2021-09-25,1
167,100630105000002,2021-09-25,3
168,100630105000002,2021-09-25,2
170,100630105000002,2021-09-25,1
171,100630105000002,2021-09-25,1
172,100630105000002,2021-09-25,2
173,100630105000002,2021-09-25,2
174,100630105000002,2021-09-25,1
175,100630105000002,2021-09-25,2
179,100630105000002,2021-09-25,2
18,100630105000002,2021-09-25,1
180,100630105000002,2021-09-25,3
181,100630105000002,2021-09-25,3
182,100630105000002,2021-09-25,5
183,100630105000002,2021-09-25,3
184,100630105000002,2021-09-25,2
185,100630105000002,2021-09-25,3
186,100630105000002,2021-09-25,2
188,100630105000002,2021-09-25,2
189,100630105000002,2021-09-25,1
201,100630105000002,2021-09-25,2
202,100630105000002,2021-09-25,3
203,100630105000002,2021-09-25,2
21,100630105000002,2021-09-25,3
213,100630105000002,2021-09-25,2
214,100630105000002,2021-09-25,1
215,100630105000002,2021-09-25,2
216,100630105000002,2021-09-25,1
217,100630105000002,2021-09-25,5
218,100630105000002,2021-09-25,1
219,100630105000002,2021-09-25,2
22,100630105000002,2021-09-25,1
221,100630105000002,2021-09-25,2
26,100630105000002,2021-09-25,1
27,100630105000002,2021-09-25,2
28,100630105000002,2021-09-25,1
29,100630105000002,2021-09-25,3
3,100630105000002,2021-09-25,2
3005,100630105000002,2021-09-25,9
3202,100630105000002,2021-09-25,1
3205,100630105000002,2021-09-25,6
3208,100630105000002,2021-09-25,4
3245,100630105000002,2021-09-25,4
35,100630105000002,2021-09-25,3
36,100630105000002,2021-09-25,1
37,100630105000002,2021-09-25,1
4,100630105000002,2021-09-25,3
4104,100630105000002,2021-09-25,1
4123,100630105000002,2021-09-25,3
4129,100630105000002,2021-09-25,2
4133,100630105000002,2021-09-25,3
4134,100630105000002,2021-09-25,3
42,100630105000002,2021-09-25,2
43,100630105000002,2021-09-25,1
44,100630105000002,2021-09-25,1
45,100630105000002,2021-09-25,2
46,100630105000002,2021-09-25,3
47,100630105000002,2021-09-25,4
4803,100630105000002,2021-09-25,5
4805,100630105000002,2021-09-25,2
4904,100630105000002,2021-09-25,3
4906,100630105000002,2021-09-25,2
5,100630105000002,2021-09-25,3
50,100630105000002,2021-09-25,6
51,100630105000002,2021-09-25,3
52,100630105000002,2021-09-25,2
55,100630105000002,2021-09-25,1
56,100630105000002,2021-09-25,1
57,100630105000002,2021-09-25,2
61,100630105000002,2021-09-25,2
63,100630105000002,2021-09-25,4
64,100630105000002,2021-09-25,3
67,100630105000002,2021-09-25,5
68,100630105000002,2021-09-25,3
69,100630105000002,2021-09-25,0
7,100630105000002,2021-09-25,2
73,100630105000002,2021-09-25,3
74,100630105000002,2021-09-25,1
76,100630105000002,2021-09-25,3
79,100630105000002,2021-09-25,5
8,100630105000002,2021-09-25,2
81,100630105000002,2021-09-25,1
82,100630105000002,2021-09-25,0
84,100630105000002,2021-09-25,2
85,100630105000002,2021-09-25,3
88,100630105000002,2021-09-25,3
89,100630105000002,2021-09-25,3
90,100630105000002,2021-09-25,2
91,100630105000002,2021-09-25,1
95,100630105000002,2021-09-25,2
96,100630105000002,2021-09-25,3
99,100630105000002,2021-09-25,2
220,100630105000002,2021-09-25,1
225,100630105000002,2021-09-25,3
VZ01,100630105000002,2021-09-25,1020
10,100630105000002,2021-09-26,2
100,100630105000002,2021-09-26,3
104,100630105000002,2021-09-26,4
105,100630105000002,2021-09-26,3
106,100630105000002,2021-09-26,2
109,100630105000002,2021-09-26,2
11,100630105000002,2021-09-26,3
114,100630105000002,2021-09-26,1
117,100630105000002,2021-09-26,4
119,100630105000002,2021-09-26,2
121,100630105000002,2021-09-26,5
122,100630105000002,2021-09-26,1
123,100630105000002,2021-09-26,2
130,100630105000002,2021-09-26,2
133,100630105000002,2021-09-26,3
135,100630105000002,2021-09-26,5
136,100630105000002,2021-09-26,1
141,100630105000002,2021-09-26,2
143,100630105000002,2021-09-26,3
144,100630105000002,2021-09-26,2
147,100630105000002,2021-09-26,2
149,100630105000002,2021-09-26,2
15,100630105000002,2021-09-26,1
150,100630105000002,2021-09-26,1
152,100630105000002,2021-09-26,1
156,100630105000002,2021-09-26,1
159,100630105000002,2021-09-26,6
160,100630105000002,2021-09-26,2
162,100630105000002,2021-09-26,7
163,100630105000002,2021-09-26,2
164,100630105000002,2021-09-26,1
166,100630105000002,2021-09-26,1
167,100630105000002,2021-09-26,3
168,100630105000002,2021-09-26,2
170,100630105000002,2021-09-26,1
171,100630105000002,2021-09-26,1
172,100630105000002,2021-09-26,2
173,100630105000002,2021-09-26,2
174,100630105000002,2021-09-26,1
175,100630105000002,2021-09-26,2
179,100630105000002,2021-09-26,2
18,100630105000002,2021-09-26,1
180,100630105000002,2021-09-26,3
181,100630105000002,2021-09-26,3
182,100630105000002,2021-09-26,5
183,100630105000002,2021-09-26,3
184,100630105000002,2021-09-26,2
185,100630105000002,2021-09-26,3
186,100630105000002,2021-09-26,2
188,100630105000002,2021-09-26,2
189,100630105000002,2021-09-26,1
201,100630105000002,2021-09-26,2
202,100630105000002,2021-09-26,3
203,100630105000002,2021-09-26,2
21,100630105000002,2021-09-26,3
213,100630105000002,2021-09-26,2
214,100630105000002,2021-09-26,1
215,100630105000002,2021-09-26,2
216,100630105000002,2021-09-26,1
217,100630105000002,2021-09-26,5
218,100630105000002,2021-09-26,1
219,100630105000002,2021-09-26,2
22,100630105000002,2021-09-26,1
221,100630105000002,2021-09-26,2
26,100630105000002,2021-09-26,1
27,100630105000002,2021-09-26,2
28,100630105000002,2021-09-26,1
29,100630105000002,2021-09-26,3
3,100630105000002,2021-09-26,2
3005,100630105000002,2021-09-26,9
3202,100630105000002,2021-09-26,1
3205,100630105000002,2021-09-26,6
3208,100630105000002,2021-09-26,4
3245,100630105000002,2021-09-26,4
35,100630105000002,2021-09-26,3
36,100630105000002,2021-09-26,1
37,100630105000002,2021-09-26,1
4,100630105000002,2021-09-26,3
4104,100630105000002,2021-09-26,2
4123,100630105000002,2021-09-26,3
4129,100630105000002,2021-09-26,2
4133,100630105000002,2021-09-26,3
4134,100630105000002,2021-09-26,3
42,100630105000002,2021-09-26,2
43,100630105000002,2021-09-26,1
44,100630105000002,2021-09-26,1
45,100630105000002,2021-09-26,2
46,100630105000002,2021-09-26,3
47,100630105000002,2021-09-26,4
4803,100630105000002,2021-09-26,5
4805,100630105000002,2021-09-26,2
4904,100630105000002,2021-09-26,3
4906,100630105000002,2021-09-26,2
5,100630105000002,2021-09-26,3
50,100630105000002,2021-09-26,6
51,100630105000002,2021-09-26,3
52,100630105000002,2021-09-26,2
55,100630105000002,2021-09-26,1
56,100630105000002,2021-09-26,1
57,100630105000002,2021-09-26,2
61,100630105000002,2021-09-26,2
63,100630105000002,2021-09-26,4
64,100630105000002,2021-09-26,3
67,100630105000002,2021-09-26,5
68,100630105000002,2021-09-26,3
69,100630105000002,2021-09-26,0
7,100630105000002,2021-09-26,2
73,100630105000002,2021-09-26,3
74,100630105000002,2021-09-26,1
76,100630105000002,2021-09-26,3
79,100630105000002,2021-09-26,5
8,100630105000002,2021-09-26,2
81,100630105000002,2021-09-26,1
82,100630105000002,2021-09-26,0
84,100630105000002,2021-09-26,2
85,100630105000002,2021-09-26,3
88,100630105000002,2021-09-26,3
89,100630105000002,2021-09-26,3
90,100630105000002,2021-09-26,2
91,100630105000002,2021-09-26,1
95,100630105000002,2021-09-26,2
96,100630105000002,2021-09-26,3
99,100630105000002,2021-09-26,2
220,100630105000002,2021-09-26,1
225,100630105000002,2021-09-26,3
VZ01,100630105000002,2021-09-26,1020
10,100630105000002,2021-09-27,2
100,100630105000002,2021-09-27,3
104,100630105000002,2021-09-27,4
105,100630105000002,2021-09-27,3
106,100630105000002,2021-09-27,2
109,100630105000002,2021-09-27,2
11,100630105000002,2021-09-27,2
114,100630105000002,2021-09-27,1
117,100630105000002,2021-09-27,4
119,100630105000002,2021-09-27,2
121,100630105000002,2021-09-27,5
122,100630105000002,2021-09-27,1
123,100630105000002,2021-09-27,2
130,100630105000002,2021-09-27,3
133,100630105000002,2021-09-27,3
135,100630105000002,2021-09-27,5
136,100630105000002,2021-09-27,1
141,100630105000002,2021-09-27,2
143,100630105000002,2021-09-27,3
144,100630105000002,2021-09-27,2
147,100630105000002,2021-09-27,2
149,100630105000002,2021-09-27,2
15,100630105000002,2021-09-27,1
150,100630105000002,2021-09-27,1
152,100630105000002,2021-09-27,1
156,100630105000002,2021-09-27,1
159,100630105000002,2021-09-27,6
160,100630105000002,2021-09-27,2
162,100630105000002,2021-09-27,7
163,100630105000002,2021-09-27,2
164,100630105000002,2021-09-27,1
166,100630105000002,2021-09-27,1
167,100630105000002,2021-09-27,3
168,100630105000002,2021-09-27,2
170,100630105000002,2021-09-27,1
171,100630105000002,2021-09-27,1
172,100630105000002,2021-09-27,2
173,100630105000002,2021-09-27,2
174,100630105000002,2021-09-27,1
175,100630105000002,2021-09-27,2
179,100630105000002,2021-09-27,2
18,100630105000002,2021-09-27,1
180,100630105000002,2021-09-27,3
181,100630105000002,2021-09-27,3
182,100630105000002,2021-09-27,5
183,100630105000002,2021-09-27,3
184,100630105000002,2021-09-27,2
185,100630105000002,2021-09-27,3
186,100630105000002,2021-09-27,2
188,100630105000002,2021-09-27,2
189,100630105000002,2021-09-27,1
201,100630105000002,2021-09-27,2
202,100630105000002,2021-09-27,3
203,100630105000002,2021-09-27,2
21,100630105000002,2021-09-27,3
213,100630105000002,2021-09-27,2
214,100630105000002,2021-09-27,1
215,100630105000002,2021-09-27,2
216,100630105000002,2021-09-27,1
217,100630105000002,2021-09-27,5
218,100630105000002,2021-09-27,1
219,100630105000002,2021-09-27,2
22,100630105000002,2021-09-27,1
221,100630105000002,2021-09-27,2
26,100630105000002,2021-09-27,1
27,100630105000002,2021-09-27,2
28,100630105000002,2021-09-27,1
29,100630105000002,2021-09-27,3
3,100630105000002,2021-09-27,2
3005,100630105000002,2021-09-27,9
3202,100630105000002,2021-09-27,1
3205,100630105000002,2021-09-27,6
3208,100630105000002,2021-09-27,4
3245,100630105000002,2021-09-27,4
35,100630105000002,2021-09-27,3
36,100630105000002,2021-09-27,1
37,100630105000002,2021-09-27,1
4,100630105000002,2021-09-27,3
4104,100630105000002,2021-09-27,2
4123,100630105000002,2021-09-27,3
4129,100630105000002,2021-09-27,2
4133,100630105000002,2021-09-27,3
4134,100630105000002,2021-09-27,3
42,100630105000002,2021-09-27,2
43,100630105000002,2021-09-27,1
44,100630105000002,2021-09-27,1
45,100630105000002,2021-09-27,2
46,100630105000002,2021-09-27,3
47,100630105000002,2021-09-27,4
4803,100630105000002,2021-09-27,5
4805,100630105000002,2021-09-27,2
4904,100630105000002,2021-09-27,3
4906,100630105000002,2021-09-27,2
5,100630105000002,2021-09-27,3
50,100630105000002,2021-09-27,6
51,100630105000002,2021-09-27,3
52,100630105000002,2021-09-27,2
55,100630105000002,2021-09-27,1
56,100630105000002,2021-09-27,1
57,100630105000002,2021-09-27,2
61,100630105000002,2021-09-27,2
63,100630105000002,2021-09-27,4
64,100630105000002,2021-09-27,3
67,100630105000002,2021-09-27,5
68,100630105000002,2021-09-27,3
69,100630105000002,2021-09-27,0
7,100630105000002,2021-09-27,2
73,100630105000002,2021-09-27,3
74,100630105000002,2021-09-27,1
76,100630105000002,2021-09-27,3
79,100630105000002,2021-09-27,5
8,100630105000002,2021-09-27,2
81,100630105000002,2021-09-27,1
82,100630105000002,2021-09-27,0
84,100630105000002,2021-09-27,2
85,100630105000002,2021-09-27,3
88,100630105000002,2021-09-27,3
89,100630105000002,2021-09-27,3
90,100630105000002,2021-09-27,2
91,100630105000002,2021-09-27,1
95,100630105000002,2021-09-27,2
96,100630105000002,2021-09-27,3
99,100630105000002,2021-09-27,2
220,100630105000002,2021-09-27,1
225,100630105000002,2021-09-27,3
VZ01,100630105000002,2021-09-27,1020
10,100630105000002,2021-09-28,2
100,100630105000002,2021-09-28,3
104,100630105000002,2021-09-28,4
105,100630105000002,2021-09-28,3
106,100630105000002,2021-09-28,2
109,100630105000002,2021-09-28,2
11,100630105000002,2021-09-28,2
114,100630105000002,2021-09-28,1
117,100630105000002,2021-09-28,4
119,100630105000002,2021-09-28,2
121,100630105000002,2021-09-28,5
122,100630105000002,2021-09-28,1
123,100630105000002,2021-09-28,2
130,100630105000002,2021-09-28,3
133,100630105000002,2021-09-28,3
135,100630105000002,2021-09-28,5
136,100630105000002,2021-09-28,1
141,100630105000002,2021-09-28,2
143,100630105000002,2021-09-28,3
144,100630105000002,2021-09-28,2
147,100630105000002,2021-09-28,2
149,100630105000002,2021-09-28,2
15,100630105000002,2021-09-28,1
150,100630105000002,2021-09-28,1
152,100630105000002,2021-09-28,1
156,100630105000002,2021-09-28,1
159,100630105000002,2021-09-28,6
160,100630105000002,2021-09-28,2
162,100630105000002,2021-09-28,7
163,100630105000002,2021-09-28,2
164,100630105000002,2021-09-28,1
166,100630105000002,2021-09-28,1
167,100630105000002,2021-09-28,3
168,100630105000002,2021-09-28,2
170,100630105000002,2021-09-28,1
171,100630105000002,2021-09-28,1
172,100630105000002,2021-09-28,2
173,100630105000002,2021-09-28,2
174,100630105000002,2021-09-28,1
175,100630105000002,2021-09-28,2
179,100630105000002,2021-09-28,2
18,100630105000002,2021-09-28,1
180,100630105000002,2021-09-28,3
181,100630105000002,2021-09-28,3
182,100630105000002,2021-09-28,5
183,100630105000002,2021-09-28,3
184,100630105000002,2021-09-28,2
185,100630105000002,2021-09-28,3
186,100630105000002,2021-09-28,2
188,100630105000002,2021-09-28,2
189,100630105000002,2021-09-28,1
201,100630105000002,2021-09-28,2
202,100630105000002,2021-09-28,3
203,100630105000002,2021-09-28,2
21,100630105000002,2021-09-28,3
213,100630105000002,2021-09-28,2
214,100630105000002,2021-09-28,1
215,100630105000002,2021-09-28,2
216,100630105000002,2021-09-28,1
217,100630105000002,2021-09-28,5
218,100630105000002,2021-09-28,1
219,100630105000002,2021-09-28,2
22,100630105000002,2021-09-28,1
221,100630105000002,2021-09-28,2
26,100630105000002,2021-09-28,1
27,100630105000002,2021-09-28,2
28,100630105000002,2021-09-28,1
29,100630105000002,2021-09-28,3
3,100630105000002,2021-09-28,2
3005,100630105000002,2021-09-28,9
3202,100630105000002,2021-09-28,1
3205,100630105000002,2021-09-28,6
3208,100630105000002,2021-09-28,4
3245,100630105000002,2021-09-28,4
35,100630105000002,2021-09-28,3
36,100630105000002,2021-09-28,1
37,100630105000002,2021-09-28,1
4,100630105000002,2021-09-28,3
4104,100630105000002,2021-09-28,2
4123,100630105000002,2021-09-28,3
4129,100630105000002,2021-09-28,2
4133,100630105000002,2021-09-28,3
4134,100630105000002,2021-09-28,3
42,100630105000002,2021-09-28,2
43,100630105000002,2021-09-28,1
44,100630105000002,2021-09-28,1
45,100630105000002,2021-09-28,2
46,100630105000002,2021-09-28,3
47,100630105000002,2021-09-28,4
4803,100630105000002,2021-09-28,5
4805,100630105000002,2021-09-28,1
4904,100630105000002,2021-09-28,3
4906,100630105000002,2021-09-28,2
5,100630105000002,2021-09-28,3
50,100630105000002,2021-09-28,6
51,100630105000002,2021-09-28,3
52,100630105000002,2021-09-28,2
55,100630105000002,2021-09-28,1
56,100630105000002,2021-09-28,1
57,100630105000002,2021-09-28,2
61,100630105000002,2021-09-28,2
63,100630105000002,2021-09-28,4
64,100630105000002,2021-09-28,3
67,100630105000002,2021-09-28,5
68,100630105000002,2021-09-28,3
69,100630105000002,2021-09-28,0
7,100630105000002,2021-09-28,2
73,100630105000002,2021-09-28,3
74,100630105000002,2021-09-28,1
76,100630105000002,2021-09-28,3
79,100630105000002,2021-09-28,5
8,100630105000002,2021-09-28,2
81,100630105000002,2021-09-28,1
82,100630105000002,2021-09-28,0
84,100630105000002,2021-09-28,2
85,100630105000002,2021-09-28,3
88,100630105000002,2021-09-28,3
89,100630105000002,2021-09-28,3
90,100630105000002,2021-09-28,2
91,100630105000002,2021-09-28,1
95,100630105000002,2021-09-28,2
96,100630105000002,2021-09-28,3
99,100630105000002,2021-09-28,2
220,100630105000002,2021-09-28,1
225,100630105000002,2021-09-28,3
VZ01,100630105000002,2021-09-28,1020
10,100630105000002,2021-09-29,2
100,100630105000002,2021-09-29,3
104,100630105000002,2021-09-29,4
105,100630105000002,2021-09-29,3
106,100630105000002,2021-09-29,2
109,100630105000002,2021-09-29,2
11,100630105000002,2021-09-29,2
114,100630105000002,2021-09-29,1
117,100630105000002,2021-09-29,4
119,100630105000002,2021-09-29,2
121,100630105000002,2021-09-29,5
122,100630105000002,2021-09-29,1
123,100630105000002,2021-09-29,2
130,100630105000002,2021-09-29,3
133,100630105000002,2021-09-29,3
135,100630105000002,2021-09-29,3
136,100630105000002,2021-09-29,1
141,100630105000002,2021-09-29,2
143,100630105000002,2021-09-29,3
144,100630105000002,2021-09-29,2
147,100630105000002,2021-09-29,2
149,100630105000002,2021-09-29,2
15,100630105000002,2021-09-29,1
150,100630105000002,2021-09-29,1
152,100630105000002,2021-09-29,1
156,100630105000002,2021-09-29,1
159,100630105000002,2021-09-29,6
160,100630105000002,2021-09-29,2
162,100630105000002,2021-09-29,7
163,100630105000002,2021-09-29,2
164,100630105000002,2021-09-29,1
166,100630105000002,2021-09-29,1
167,100630105000002,2021-09-29,3
